pr_id,issue_number,issue_title,issue_reporter,issue_state,is_reporter_human,ai_commits,human_commits,total_commits,ai_comments,has_ai_review,ai_tools_involved,commit_authors
3172752603,10517,"APIView browser tab should state the name of the package opened, not just ""APIView""",KrzysztofCwalina,closed,True,3,0,3,0,True,"copilot-pull-request-reviewer[bot], copilot-swe-agent[bot]",
3172846336,7728,zip archive that contains sources should have SHA signatures on nightly and release builds,NikolajBjorner,closed,True,12,0,12,7,True,"Copilot, copilot-swe-agent[bot]",
3172929515,48878,"Dotnet new ""Add project to solution"" postAction can not find slnx files",nobowned,closed,True,3,0,3,3,True,"copilot-pull-request-reviewer[bot], Copilot",
3172933734,61426,Intellisense: deprioritise native function methods,alii,open,True,9,0,9,3,True,"Copilot, copilot-swe-agent[bot]",
3172947096,60533,Class member completion crash in a monorepo utilizing `baseUrl`,Andarist,open,True,4,0,4,1,False,Copilot,
3173027875,331,Kubernetes and terraform support,vvhit-solutions,open,True,2,0,2,0,False,None,
3075470121,9392,Unhealthy redis and mysql even the container is running,trickyrat,open,True,2,1,3,1,False,Copilot,
3075506913,1930,UploadedFileStorage and ReturnedFileStorage should be more strict in deleting files,tomasherceg,closed,True,4,0,4,0,True,"copilot-pull-request-reviewer[bot], copilot-swe-agent[bot]",
3075530757,364,feat: Implement PillowFort conversion from PostyBirb-Plus,mvdicarlo,closed,True,2,1,3,0,False,None,
3075534115,2347,Add explicit permissions to all workflow,callicles,closed,True,1,0,1,1,False,vercel[bot],
3075542517,4277,Prioritize all 200 issues based on value to the community,DonnieBLT,open,True,1,0,1,0,False,None,
3075548600,4279,Create a copilot-setup-steps.yml with everything needed for the environment,DonnieBLT,open,True,2,2,4,1,True,"coderabbitai[bot], github-advanced-security[bot]",
3075550632,4281,Create a GitHub action to automatically assign new issues to copilot,DonnieBLT,closed,True,3,0,3,2,False,"coderabbitai[bot], Copilot",
3075559753,3047,Set all global variables in globals.ts to optional,lastmjs,closed,True,1,0,1,0,False,None,
3075563001,3047,Set all global variables in globals.ts to optional,lastmjs,closed,True,0,1,1,3,True,"Copilot, copilot-swe-agent[bot]",
3075567778,2349,Add support for the `Date` Clickhouse type,callicles,closed,True,4,0,4,2,False,"Copilot, vercel[bot]",
3075600718,1687,[FEATURE] Support replication (Global tables) ,marmor7,open,True,3,0,3,1,False,cloudflare-workers-and-pages[bot],
3075617627,4283,Create a GitHub action that will add a label of count of files changed in the pr,DonnieBLT,closed,True,4,0,4,1,False,coderabbitai[bot],
3075619709,4117,Enhanced Slack Bot with Automated Vulnerability Tracking,ramizik,open,True,1,1,2,1,False,coderabbitai[bot],
3075622508,4286,Fix this issue,DonnieBLT,open,True,1,0,1,0,False,None,
3075628660,1457,Maximum call stack size exceeded,lutzroeder,closed,True,2,0,2,0,False,None,
3075670611,2901,lisa uses current directory and does not honor the working path,maddieford,closed,True,6,0,6,4,True,"copilot-pull-request-reviewer[bot], Copilot",
3075724324,578,Move build to uv,AsafMah,closed,True,3,0,3,0,False,None,
3075726495,580,Fix type annotations in code,AsafMah,closed,True,2,0,2,0,False,None,
3075736922,6809,Ctrl + mouse wheel scroll in workspace is too big a zoom jump,thsparks,open,True,2,0,2,0,False,None,
3075789042,115759,Unify documentation for ML-DSA and SLH-DSA,PranavSenthilnathan,closed,True,5,0,5,1,True,"copilot-swe-agent[bot], dotnet-policy-service[bot]",
3075799511,12808,".NET: Unify the MonoMacResourcePrefix, XamMacResourcePrefix and IPhoneResourcePrefix MSBuild properties",rolfbjarne,closed,True,8,3,11,15,True,"Copilot, copilot-swe-agent[bot]",
3075815710,319,"enhance devcontainer.json for prebuilds, az installs",nitya,open,True,3,0,3,0,False,None,
3075843226,113468,Unify certificate chain building between `SslStream` and `WinHttpHandler`,ManickaP,closed,True,7,0,7,5,True,"Copilot, azure-pipelines[bot], copilot-swe-agent[bot], dotnet-policy-service[bot]",
3075857183,111901,[iOS][globalization] Implementing Unicode version retrieval (`CompareInfo.Version`) on iOS,matouskozak,open,True,13,0,13,3,True,"Copilot, copilot-swe-agent[bot]",
3075881390,36010,"Update ""Run all"" button title in UI Mode",Skn0tt,closed,True,1,0,1,0,False,None,
3075883869,36010,"Update ""Run all"" button title in UI Mode",Skn0tt,closed,True,2,0,2,0,False,None,
3075994560,35999,[Bug]: UI Mode collects 'git diff' for prompt only at launch time,mxschmitt,closed,True,6,3,9,4,True,"github-actions[bot], Copilot, copilot-swe-agent[bot]",
3164864533,5450,remotion.dev/transcribe: better ui,JonnyBurger,closed,True,2,0,2,1,False,vercel[bot],
3164888553,4610,Async AWS Lambda Integration for Media Rendering with Python,steinathan,open,True,2,0,2,1,False,vercel[bot],
3164895503,5454,Add a new documentation section with how to work with captions,JonnyBurger,open,True,3,0,3,1,False,vercel[bot],
3164935344,16366,Use Resolver for TYPE_CHECKING Detection in clint linter,harupy,closed,True,3,0,3,2,True,"github-actions[bot], copilot-swe-agent[bot]",
3118221358,1365,Incorporate HTML help in the Web UI,lupino3,open,True,7,5,12,4,True,"Copilot, github-advanced-security[bot], codecov[bot]",
3118224528,4514,Tests: Remove redundant ThemeProvider from tests,siddharthkp,closed,True,5,0,5,5,False,"github-actions[bot], Copilot, changeset-bot[bot]",
3118234342,3072,Please provide packages for CentOS/RHEL/Alma/Rocky 10,Romain-Geissler-1A,open,True,2,1,3,0,False,None,
3118336986,5048,Update to babeltrace2,nibanks,open,True,3,0,3,2,False,"Copilot, codecov[bot]",
3145371522,1442,Ensure rewrite rules handle attribute-refs,gramalingam,open,True,3,0,3,0,False,None,
3145372553,2218,[torchlib] Implement `torch.ops.prims.broadcast_in_dim.default`,justinchuby,open,True,7,0,7,2,True,"copilot-swe-agent[bot], Copilot, github-advanced-security[bot], codecov[bot]",
3145373517,1159,[torchlib] Implement various upsample functions,justinchuby,open,True,3,1,4,1,True,"copilot-swe-agent[bot], codecov[bot]",
3145625420,3485,CompletionException: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'diagnostics' defined in class path resource [com/github/_1c_syntax/bsl/languageserver/diagnostics/infrastructure/DiagnosticsConfiguration.class]: Failed to instantia...,sentry-io[bot],open,False,22,0,22,6,True,"Copilot, copilot-swe-agent[bot]",
3214811092,62408,Api proposal for `UseStatusCodePagesWithReExecute`,ilonatommy,closed,True,7,8,15,3,True,"Copilot, copilot-swe-agent[bot]",
3214815470,254810,"Redirect to vscode.dev/redirect first, then the loopback",TylerLeonhardt,closed,True,2,0,2,0,False,None,
3214930915,361,GitHub Foundations Question 145,cleonf24,closed,True,2,0,2,0,False,None,
3214979934,109,Use supported features to determine player capabilities for shuffle and repeat,antontanderup,closed,True,3,0,3,0,False,None,
3182150653,4462,Add sort/filter options to Workspace list,ericmeans3cloud,closed,True,14,13,27,2,True,"github-actions[bot], copilot-pull-request-reviewer[bot]",
3182154514,4309,Support in UI Airlock File uploads and downloads.,fortunkam,open,True,9,7,16,0,False,None,
3182255512,30269,Remove the deprecated ClickGestureRecognizer for .NET 10,jfversluis,closed,True,5,0,5,9,True,"copilot-pull-request-reviewer[bot], Copilot, azure-pipelines[bot]",
3182285671,65,[chore] Migration UI to Angular v20,manekinekko,closed,True,3,1,4,3,False,"github-actions[bot], Copilot",
3182311227,98,[feat] Update destination-recommandation to use StreamableHTTP,manekinekko,open,True,5,0,5,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3182328525,2857,"Update Docs ""How-To: User Mappings"" To latest Schema",MrHinsh,closed,True,4,1,5,1,False,nkdagility-actions-bot[bot],
3182406028,5080,Make dependabot call update sub modules alongside the main go mod,evan-forbes,closed,True,7,0,7,3,True,"Copilot, copilot-swe-agent[bot]",
3182521702,30221,iOS Custom Entitlements File Not Respected,mitchelsellers,closed,True,3,0,3,3,True,"copilot-pull-request-reviewer[bot], Copilot, azure-pipelines[bot]",
3182586514,1172,Improve the DocumentOperation functionality by providing stream-based instead of file-based API,MarcinZiabek,open,True,2,0,2,0,False,None,
3182625993,349,Inconsistent and missing Whisper capabilities,chr-hertel,closed,True,3,0,3,0,False,None,
3182767311,4592,Display VM creator on info popup,matthew-a-dunlap,closed,True,6,8,14,4,True,"copilot-pull-request-reviewer[bot], github-actions[bot], Copilot, copilot-swe-agent[bot]",
3253454706,7861,Public unscoped enum constants not visible across module boundaries,juliusikkala,closed,True,5,1,6,0,True,copilot-swe-agent[bot],
3253470499,233,Dependabot #226 to upgrade opentelemetry-instrumentation-flask failed CI,pamelafox,closed,True,5,0,5,2,False,Copilot,
3253517210,2007,[Feature Request]: Switch from Poetry to uv,jgbradley1,open,True,6,15,21,3,False,Copilot,
3253538190,30760,Fix build errors in PR #30741 related to trimming attributes,rmarinho,closed,True,6,2,8,8,False,"Copilot, azure-pipelines[bot]",
3253638719,146,Add support for Json Index,llali,closed,True,2,0,2,0,False,None,
3253643080,6353,Update batch of components from Jest to Vitest,joshblack,closed,True,2,1,3,3,True,"github-actions[bot], changeset-bot[bot], copilot-pull-request-reviewer[bot]",
3253646711,6355,Update batch of components from Jest to Vitest,joshblack,closed,True,4,1,5,5,True,"github-actions[bot], Copilot, changeset-bot[bot], copilot-pull-request-reviewer[bot]",
3253657879,6357,Update batch of components from Jest to Vitest,joshblack,closed,True,3,0,3,4,False,"github-actions[bot], Copilot, changeset-bot[bot]",
3253658970,495,Remove `OutBHandlerWrapper` type,simongdavies,closed,True,5,0,5,3,False,Copilot,
3087761233,9497,Malformed Table Output in aspire run Command,mitchdenny,closed,True,3,2,5,3,True,"copilot-pull-request-reviewer[bot], Copilot, copilot-swe-agent[bot]",
3087813875,1120,[slang-tidy] Internal generate variables of always_ff incorrectly triggers RegisterHasNoReset warning,Sustrak,closed,True,3,0,3,1,True,"copilot-swe-agent[bot], codecov[bot]",
3087893723,36053,_migrationsAssemblyObject is missing from RelationalOptionsExtension copy constructor,inkysquid,closed,True,2,0,2,0,True,copilot-pull-request-reviewer[bot],
3088130071,280,Memory leak,odevelioglu,closed,True,2,0,2,0,False,None,
3088147183,34520,[Bug]: Sparkline Chart: migrated test cases from enzyme to react testing library,AtishayMsft,closed,True,6,0,6,4,True,"Copilot, copilot-swe-agent[bot]",
3088278063,3476,Revise docs content and translations,EPajares,open,True,4,0,4,0,False,None,
3088291397,1180,OpenAPI Generator fails in VS Code without error details if the JRE/JDK is not installed,christianhelle,closed,True,3,0,3,3,True,"coderabbitai[bot], sonarqubecloud[bot], Copilot, copilot-pull-request-reviewer[bot]",
3088300682,1182,Release workflow fails to upload VSCode asset,christianhelle,closed,True,4,2,6,2,True,"coderabbitai[bot], copilot-swe-agent[bot], sonarqubecloud[bot], copilot-pull-request-reviewer[bot]",
3131081344,157713,Outline headers scroll to wrong place,crazy4pi314,closed,True,5,0,5,0,True,copilot-swe-agent[bot],
3131084965,202269,Scrolling not working anymore when hovering on notebook sticky scroll,rebornix,closed,True,3,2,5,0,True,copilot-swe-agent[bot],
3131132181,70,Publish script fails when creating a new release,swese44,closed,True,2,0,2,0,False,None,
3131144344,1890,CODEOWNERS on v0.38.x is incorrect,rootulp,closed,True,2,0,2,0,False,None,
3131184648,9773,Quarantine test 'Aspire.Hosting.Tests.WithHttpCommandTests.WithHttpCommand_CallsGetResponseCallback_AfterSendingRequest' via Copilot,radical,closed,True,0,0,0,0,False,None,
3131396412,2394,docs: Clickhouse should be ClickHouse,oatsandsugar,closed,True,2,1,3,1,False,vercel[bot],
3131446548,10836,Update custom azure pipeline yaml conditions to respect canceled status,benbp,open,True,3,0,3,0,True,copilot-pull-request-reviewer[bot],
3131457302,9773,Quarantine test 'Aspire.Hosting.Tests.WithHttpCommandTests.WithHttpCommand_CallsGetResponseCallback_AfterSendingRequest' via Copilot,radical,closed,True,2,0,2,0,True,copilot-pull-request-reviewer[bot],
3131464015,1108,Determine root cause of this call stack,RyanCavanaugh,closed,True,5,0,5,2,False,Copilot,
3131467140,2433,RedPanda should be Redpanda,IsabelleLussier,closed,True,2,0,2,2,False,"Copilot, vercel[bot]",
3131512627,1672,"Bash options cause ""silent"" bugs",tamirkamara,open,True,4,1,5,0,True,copilot-swe-agent[bot],
3131521120,846,"[BUG] `vlx` fails with ""Could not get vlx information"" after initial error",lukekarrys,closed,True,6,4,10,4,True,"Copilot, copilot-swe-agent[bot], vercel[bot]",
3131569548,41415,MeteorScoreEvaluator returns incorrect binary result,jjshao-ms,closed,True,4,0,4,3,False,"github-actions[bot], Copilot",
3198244189,14296,Implement AccessibilityInfo.announceForAccessibility for Fabric,jonthysell,open,True,5,3,8,8,True,"Copilot, azure-pipelines[bot], copilot-swe-agent[bot]",
3198261001,585,国投证券,lemahuan,open,True,1,0,1,0,False,None,
3198268737,180,"""Route to a destination"" sample uses deprecated API version",jk-pa,closed,True,2,0,2,0,False,None,
3198286416,23,"Add the support of the OR REPLACE for Tables, Views, and Functions",orginux,closed,True,2,0,2,0,False,None,
3198310677,34537,Rename batchOperationId to batchOperationKey,p-wunderlich,closed,True,1,0,1,0,False,None,
3198334973,181,[Accessibility] SfTextInputLayout - HelperText and ErrorText not visible for screen readers,bartlomiejsawarski,closed,True,4,0,4,2,False,Copilot,
3198374664,140,"ASTVisitor { enter, leave ) functions are not exported. Is there any specific reason to keep these function name in lowercase",dmankotia,closed,True,2,0,2,0,False,None,
3198393576,1302,getuserAgentSuffix needs a fallback for systems that do not have a package.json,jeremycartergf,closed,True,3,3,6,2,True,"Copilot, copilot-swe-agent[bot]",
3198423879,4641,Raise a warning when deleting charts from a staging server,Marigold,closed,True,2,0,2,0,False,None,
3198441645,1583,Add floating navigation buttons to super block view,huyenltnguyen,open,True,11,1,12,7,False,Copilot,
3198464549,1239,NullReferenceException in NpmLockfileDetectorBase,gbtec-georgs,closed,True,2,2,4,0,False,None,
3198495652,1226,Generate and Deploy Static Documentation Website from README,christianhelle,closed,True,6,1,7,5,True,"coderabbitai[bot], sonarqubecloud[bot], Copilot, copilot-pull-request-reviewer[bot]",
3198539313,19100,Key icon is missing for foreign keys,croblesm,closed,True,2,1,3,1,False,github-actions[bot],
3275298425,3253,MalSilo Gitlab threat intelligence feeds,elliotwutingfeng,closed,True,2,0,2,0,False,None,
3275314197,6732,Zip Archive activities,lukhipolito,closed,True,7,2,9,0,True,copilot-swe-agent[bot],
3275318710,10736,Don't run the build or test for markdown changes,davidfowl,closed,True,2,0,2,0,True,copilot-pull-request-reviewer[bot],
3275355990,5017,fix unique name per filterlist issue,collinbarrett,closed,True,4,0,4,0,False,None,
3275366415,3662,【企业微信】获取审批模板详情异常:Expected BEGIN_OBJECT but was BEGIN_ARRAY,binarywang,closed,True,1,0,1,0,False,None,
3275368389,768,Aspire 9.4 upgrade,aaronpowell,closed,True,1,0,1,0,False,None,
3275388020,5019,review 1Hosts lists,collinbarrett,closed,True,2,0,2,0,False,None,
3275403287,3551,My New Filterlist,thedoggybrad,closed,True,3,0,3,1,False,Copilot,
3166277024,8629,Sepolia: Pre-merge expiry prunes terminal PoW block,yorickdowne,closed,True,1,0,1,0,False,None,
3166279802,8629,Sepolia: Pre-merge expiry prunes terminal PoW block,yorickdowne,closed,True,2,1,3,0,True,copilot-pull-request-reviewer[bot],
3166285250,8813,eth_call discrepancies with Geth,stdevMac,closed,True,5,0,5,1,False,Copilot,
3166287915,8588,Remove `TxReceipt.SkipStateAndStatusInRlp`,asdacap,closed,True,6,0,6,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3166294470,8680,CI: Occasional test failure Contract with blockMemoryTracer,benaadams,open,True,4,0,4,2,True,"copilot-pull-request-reviewer[bot], Copilot",
3141839638,4990,Delete most of the malicious package,evan-forbes,open,True,5,0,5,1,True,"Copilot, copilot-swe-agent[bot]",
3141847483,39,Expand tracing to gen_witness and PCS prove,srinathsetty,closed,True,3,0,3,0,False,None,
3141889094,2525,Language service should use Unrestricted as the default target profile for notebooks,minestarks,closed,True,6,6,12,3,True,"Copilot, copilot-swe-agent[bot]",
3141911282,18655,"""Hide/Unhide"" button of Password field present in ""Connect to SQL Server"" does not have name defined: A11y_mssql for VSCode_Add Connection_Name Role Value",ManishaC1,closed,True,3,1,4,2,False,"github-actions[bot], Copilot",
3141911382,18654,"Appropriate Name and Role is not defined for the items present within ""Saved Connection"" section: A11y_MSSQL for VSCode_Saved Connections_NameRoleValue",ManishaC1,closed,True,2,0,2,0,False,None,
3141911468,18653,"""Refresh"" button present in ""Saved Connections"" does not have name defined: A11y_mssql for VSCode_Add Connection_Name Role Value",ManishaC1,closed,True,3,1,4,1,False,github-actions[bot],
3141919036,3243,Upgrade typespec and azure-tools relevant dependencies and regenerate integration cases after upgrading,MaryGao,closed,True,3,0,3,0,False,None,
3141939979,76,gemini的模型按tokens层级计费，thor是否能在这方面做优化,Weng-H,closed,True,4,0,4,1,True,"Copilot, copilot-swe-agent[bot]",
3141942329,3243,Upgrade typespec and azure-tools relevant dependencies and regenerate integration cases after upgrading,MaryGao,closed,True,6,0,6,1,True,"Copilot, copilot-swe-agent[bot]",
3245285280,253,Download search results,LeoIsamaru,open,True,3,0,3,1,False,vercel[bot],
3112029851,9652,Flaky test: Aspire.Cli.Tests.Projects.ProjectLocatorTests.UseOrFindAppHostProjectFilePromptsWhenMultipleFilesFound,radical,closed,True,4,0,4,4,True,"Copilot, copilot-swe-agent[bot]",
3148171785,845,Update example action versions,fgardt,closed,True,2,0,2,0,False,None,
3148184085,643,Add ResultBox information on document,tomohisa,closed,True,3,0,3,1,False,Copilot,
3148204191,2049,Remove the flag on SDFGs indicating the use of nested control flow regions,tbennun,open,True,4,1,5,0,True,copilot-swe-agent[bot],
3148248930,23051,[ARKit] GetGeolocationCallback NSError parameter should be an out parameter.,mandel-macaque,closed,True,7,0,7,14,True,"Copilot, copilot-swe-agent[bot]",
3148261332,16264,Remove v3 filter from patch.js after MLflow 3.0.0 release,harupy,closed,True,2,0,2,2,True,"github-actions[bot], copilot-pull-request-reviewer[bot]",
3148267777,3861,make perf_tcp_ntttcp_128_connections_synthetic to support unified per message,LiliDeng,closed,True,16,2,18,13,True,"Copilot, copilot-swe-agent[bot]",
3148288584,453,Add an option not to notify me when an update is installed,DonaldDuck313,closed,True,5,0,5,1,True,"Copilot, copilot-swe-agent[bot]",
3245871617,770,Documentation installation location hardcoded,bberberov,closed,True,2,0,2,0,False,None,
3245889248,495,Remove `OutBHandlerWrapper` type,simongdavies,closed,True,9,1,10,0,False,None,
3245893836,446,Invocable With PreventOverlap,jamesmh,open,True,2,0,2,0,False,None,
3201533882,126,Refactoring: Encapsulate genome properties in an own structure.,chrxh,closed,True,1,0,1,0,False,None,
3201598720,237,[FEAT] Reduce binary size,Equationzhao,open,True,4,9,13,0,False,None,
3201615275,121,B站的开播接口进行了调整,CuteReimu,closed,True,2,1,3,0,False,None,
3201632241,31,Support AggregateExceptions?,DennisDyallo,closed,True,2,0,2,0,False,None,
3201677474,2650,[BUG] AwsObjectStorage#doList only list first 1000 object,superhx,closed,True,1,0,1,0,False,None,
3201684625,5934,Codefix for MSTEST0020 places code in static constructor,cremor,closed,True,3,1,4,0,False,None,
3269292419,208129,[Security:Findings:Misconfigurations] Passed or failed findings button is incorrectly announced on misconfigurations table,bhavyarm,closed,True,0,3,3,1,False,cla-checker-service[bot],
3269442198,510,"Deprecated: Implicitly marking parameter as nullable is deprecated, the explicit nullable type must be used instead",lisachenko,closed,True,2,0,2,0,False,None,
3269461868,21744,crash in viewer backend,adameat,closed,True,2,0,2,1,False,github-actions[bot],
3161504115,1983,UUF: What is the 'consumer' referenced by the user control docs?,adegeo,closed,True,4,1,5,1,True,"Copilot, copilot-swe-agent[bot]",
3161540724,714,Convert VMR tasks use of Newtonsoft.Json to System.Text.Json,dseefeld,open,True,5,1,6,6,False,Copilot,
3161551044,1516,`DataGridView` docs should mention `MappingType.Hidden`,TymurGubayev,closed,True,3,0,3,0,True,copilot-swe-agent[bot],
3237805236,3427,Version of bpf_conformance tool should be stored in single location,Alan-Jowett,open,True,3,0,3,1,False,Copilot,
3237862514,4848,Refactor Data API listener and handler,AlekSi,open,True,3,3,6,1,False,codecov[bot],
3237870300,24780,upgrade emitter and tsp version,JiaqiZhang-Dev,closed,True,2,0,2,0,False,None,
3237872620,1306,Consistent readme file for all components,cijothomas,open,True,3,1,4,3,False,"linux-foundation-easycla[bot], Copilot, codecov[bot]",
3237885331,22516,pgcdc: database.name in secret will fail,xxchan,open,True,4,0,4,1,False,Copilot,
3237900716,7071,Clarify specification of mixed precision Pow op.,gramalingam,open,True,4,1,5,2,False,"Copilot, codecov[bot]",
3237929957,20682,include internal tables in diagnose command,xxchan,closed,True,2,1,3,0,True,cursor[bot],
3237932553,21870,ci: e2e-deltalake-sink-rust-tests fails because `sink-deltalake` is disabled,xiangjinwu,closed,True,2,1,3,0,False,None,
3237935468,16841,split connector implementations into crates,xxchan,open,True,8,0,8,3,False,Copilot,
3091256338,145,JSDoc comment review,KilledByAPixel,closed,True,8,0,8,8,False,"github-actions[bot], Copilot",
3085322410,15851,Unpin OpenAI,harupy,closed,True,3,0,3,2,True,"github-actions[bot], Copilot, copilot-pull-request-reviewer[bot]",
3085352879,15853,Remove try-catch block in update-status step of autoformat workflow,harupy,closed,True,2,0,2,1,True,"github-actions[bot], copilot-pull-request-reviewer[bot]",
3085365117,115472,Rename collectPerfCounter to collectMetrics,danroth27,closed,True,3,0,3,1,True,"copilot-pull-request-reviewer[bot], Copilot",
3085398469,15855,Add `databricks-agents>=1.0` as dependency of `mlflow[databricks]` extra,harupy,closed,True,8,1,9,3,True,"github-actions[bot], copilot-swe-agent[bot], Copilot, copilot-pull-request-reviewer[bot]",
3085403262,115473,Rename WasmPerfTracing MSBuild property - linking mono diagnostic server,danroth27,closed,True,17,5,22,10,True,"Copilot, copilot-swe-agent[bot], dotnet-policy-service[bot]",
3085430966,24641,azdatalake directory client Panics when authentication fails,Sunyue,closed,True,6,0,6,5,True,"github-actions[bot], Copilot, azure-pipelines[bot], copilot-pull-request-reviewer[bot]",
3085431437,24632,fileClient.Create API Failing | An HTTP header that's mandatory for this request is not specified. ERROR CODE: MissingRequiredHeader,ashu11939,closed,True,4,0,4,1,False,Copilot,
3085431994,23831,Rename Source Escaping,Bharat-Goyal,open,True,9,0,9,5,False,"github-actions[bot], Copilot",
3085484675,62074,[blazor] update dotnet.d.ts,pavelsavara,closed,True,2,0,2,0,False,None,
3085576350,7457,[http-client-csharp] Bump `@azure-tools/typespec-client-generator-core` version to `0.56.2`,ArcturusZhang,closed,True,2,3,5,2,False,"github-actions[bot], Copilot",
3085653329,5326,Update version of @azure-tools\typespec-azure-resource-manager to 0.56.1,pshao25,closed,True,5,0,5,3,True,"azure-pipelines[bot], copilot-swe-agent[bot]",
3085705530,378,Explore support for multiple pages of templates,gkulin,closed,True,8,1,9,3,True,"copilot-pull-request-reviewer[bot], sonarqubecloud[bot], Copilot",
3085813451,5328,Add preinstalled tools for github copilot,ArcturusZhang,closed,True,4,1,5,2,False,Copilot,
3085973724,415,Invisible character filtering,SamMorrowDrums,open,True,5,0,5,1,True,"Copilot, copilot-swe-agent[bot]",
3086088116,427,"Add an opt-in way to limit issue, comment and PR input from users without push access",SamMorrowDrums,open,True,5,0,5,1,False,Copilot,
3170054434,50787,Types in Azure.Core.Expression.DataFactory missing IJsonModel implementation,live1206,closed,True,19,1,20,5,True,"Copilot, copilot-swe-agent[bot]",
3170056340,13166,[Bug] Characters in paths permitted by Linux (usable via BTRFS) that aren't permitted by `PathCleanupSpec` become `$Null` or invalid codepoints.,RokeJulianLockhart,open,True,2,0,2,0,False,None,
3170071914,252242,Sign In badge from Account Menu not disappearing after successful sign in,AndreyTretyak,open,True,4,0,4,1,True,"Copilot, copilot-swe-agent[bot]",
3170205301,340,help with loading new version into Teams.  We have a previousl version and I am hoping to replace with the latest version.,ssmmarkelbert1,open,True,3,0,3,1,False,microsoft-github-policy-service[bot],
3074805723,623,Rename GitHubRepositoryName property to RepositoryName,ViktorHofer,closed,True,1,0,1,0,False,None,
3074815696,29172,iOS: Permissions.RequestAsync is getting main thread warnings,rolfbjarne,closed,True,6,0,6,2,True,"Copilot, copilot-swe-agent[bot]",
3116063940,923,Fun 404 page,DaveSkender,closed,True,5,5,10,5,True,"copilot-pull-request-reviewer[bot], cloudflare-workers-and-pages[bot], Copilot",
3116095750,3482,Обновить процесс публикации артефактов в Sonatype/Maven,nixel2007,open,True,7,0,7,3,False,Copilot,
3116197763,1344,Optimize Repository for GitHub Copilot Coding Agent Usage,DaveSkender,closed,True,11,1,12,9,True,"Copilot, github-advanced-security[bot], copilot-swe-agent[bot]",
3116201888,41108,Deprecate Azure Spring Apps mgmt. SDK for Python,ArthurMa1978,closed,True,5,0,5,0,True,copilot-swe-agent[bot],
3116225832,16052,Fix type in log_feedback,B-Step62,closed,True,2,2,4,2,True,"github-actions[bot], copilot-pull-request-reviewer[bot]",
3116227347,2082,chore: remove importBlobstream.mjs,jcstein,closed,True,3,0,3,3,False,"coderabbitai[bot], Copilot, github-actions[bot]",
3116277294,16056,Correct supported type of Feedback value,B-Step62,open,True,3,0,3,2,False,"github-actions[bot], Copilot",
3116342911,2042,docs: add local devnet setup,jcstein,closed,True,5,1,6,4,True,"github-actions[bot], Copilot, copilot-swe-agent[bot], coderabbitai[bot]",
3116453711,2025,"Explain necessary RPC to expose, and document it",adlerjohn,closed,True,4,0,4,4,False,"github-actions[bot], Copilot, coderabbitai[bot]",
3116458320,1625,docs: RPC endpoints linked from docker page do not have both RPC and gRPC,jcstein,open,True,2,0,2,1,False,Copilot,
3116458562,1601,docs: add a step to enable gRPC for the bridge node setup,tksohishi,open,True,3,0,3,1,False,Copilot,
3116626220,3403,KeyError in lang2q/tag2q for unknown tags is disruptive for downstream functions,ekaf,open,True,5,3,8,8,True,"github-actions[bot], Copilot, copilot-pull-request-reviewer[bot], changeset-bot[bot], cursor[bot], copilot-swe-agent[bot]",
3167979829,1628,CPUs number as config var,shavnevnikita,closed,True,2,0,2,0,False,None,
3168071551,251850,Blanking `editor.minimap.markSectionHeaderRegex` causes high CPU usage in `Code Helper (Renderer)` process on MacOS,swlody,closed,True,2,0,2,0,False,None,
3168132884,9638,[Flaky test] Microsoft.Build.UnitTests.BackEnd.TaskBuilder_Tests.CanceledTasksDoNotLogMSB4181,surayya-MS,open,True,3,4,7,2,False,"Copilot, dotnet-policy-service[bot]",
3168150319,32318,Outputs of multi-instance expanded sub-process are executed twice for each iteration,ekzobrain,closed,True,5,0,5,1,False,Copilot,
3168168040,46919,Dotnet nunit cli command is false,striker-sa,closed,True,2,0,2,0,False,None,
3168207808,46386,[Breaking change]: PackageReference without a version will raise an error,zivkan,closed,True,2,1,3,0,False,None,
3168214177,46356,[Breaking change]: Single-file applications no longer always look for native libraries in executable directory,elinor-fung,closed,True,1,0,1,0,False,None,
3168218411,46789,[Breaking change]: .NET 10 Preview 6 drops support for OpenSSL Cryptographic Primitives on macOS,vcsjones,closed,True,3,2,5,0,True,copilot-swe-agent[bot],
3168274624,10188,Remove `$(_AndroidAllowDeltaInstall)`,jonathanpeppers,closed,True,2,2,4,0,False,None,
3168470004,252159,Agent mode: Allow Copilot to run the npm task undefined,Tyriar,closed,True,1,0,1,0,False,None,
3168490257,18706,Conditional directives and ActivitityDisposable are no longer needed,T-Gro,closed,True,3,0,3,1,False,github-actions[bot],
3168513490,7007,Times are inconsistent with .com,Tyriar,closed,True,3,0,3,1,False,Copilot,
3168521538,30066,Support long-lasting sessions issued by auth-backend,Rugvip,open,True,5,0,5,2,True,"Copilot, azure-pipelines[bot], copilot-swe-agent[bot]",
3168612898,252026,terminal suggest is enumerate local filesystem on remote connection,joerohde,closed,True,3,0,3,2,False,Copilot,
3168623396,2853,UDP Connect Redirect Tests need to validate the bpf_set_redirect_context API,matthewige,closed,True,18,11,29,15,True,"Copilot, copilot-swe-agent[bot]",
