pr_id,total_commits,ai_commits,human_commits,ai_commits_percentage,total_comments,ai_comments,human_comments,ai_comments_percentage,total_reviews,ai_reviews,human_reviews,ai_reviews_percentage,time_to_merge_hours,has_related_issue,has_ai_involvement,is_merged
3249366603,4,1,3,25.0,1,1,0,100.0,4,3,1,75.0,,False,True,False
3227586993,1,1,0,100.0,3,3,0,100.0,1,1,0,100.0,,False,True,False
3227588664,2,2,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3227679772,2,1,1,50.0,6,6,0,100.0,0,0,0,0.0,,False,True,False
3227787585,1,1,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3227789654,2,2,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3227871229,1,1,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3266348344,14,13,1,92.85714285714286,1,0,1,0.0,0,0,0,0.0,,False,True,False
3266377001,8,8,0,100.0,1,0,1,0.0,0,0,0,0.0,,False,True,False
3216607096,6,5,1,83.33333333333334,0,0,0,0.0,0,0,0,0.0,,False,True,False
3189661221,3,3,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3189665176,1,1,0,100.0,3,2,1,66.66666666666666,0,0,0,0.0,,False,True,False
3189676087,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3189709374,4,4,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3189724023,1,1,0,100.0,3,1,2,33.33333333333333,1,1,0,100.0,,False,True,False
3189746698,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3189762646,4,4,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3189766514,4,4,0,100.0,1,1,0,100.0,2,2,0,100.0,,False,True,False
3189774640,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3189779330,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3189792652,17,17,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3189807914,4,4,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3189869976,1,1,0,100.0,2,1,1,50.0,0,0,0,0.0,,False,True,False
3189876382,3,3,0,100.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
3189965755,1,1,0,100.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
3190002218,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3190006754,14,3,11,21.428571428571427,6,5,1,83.33333333333334,6,4,2,66.66666666666666,,False,True,False
3190009860,4,4,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3190014984,3,1,2,33.33333333333333,1,0,1,0.0,0,0,0,0.0,,False,True,False
3190026005,6,6,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3190039936,3,1,2,33.33333333333333,0,0,0,0.0,0,0,0,0.0,,False,True,False
3190052555,2,2,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3190054801,3,3,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3190059446,16,3,13,18.75,2,2,0,100.0,2,2,0,100.0,,False,True,False
3233495429,3,1,2,33.33333333333333,2,2,0,100.0,0,0,0,0.0,,False,True,False
3233509187,1,1,0,100.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
3233527581,1,1,0,100.0,2,2,0,100.0,1,1,0,100.0,,False,True,False
3233537204,4,3,1,75.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3233566838,1,0,1,0.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3233631126,1,1,0,100.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
3238383944,8,2,6,25.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
2836332099,2,0,2,0.0,0,0,0,0.0,1,0,1,0.0,,False,False,False
3127155887,1,1,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3127181463,1,1,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3127195862,2,2,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3127341913,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3127380361,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3127601737,1,1,0,100.0,2,1,1,50.0,0,0,0,0.0,,False,True,False
3259345083,1,1,0,100.0,0,0,0,0.0,2,2,0,100.0,,False,True,False
3259456784,2,2,0,100.0,3,3,0,100.0,2,2,0,100.0,,False,True,False
3190067492,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3190096484,1,1,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3190107575,1,1,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3190159928,30,13,17,43.333333333333336,1,0,1,0.0,4,1,3,25.0,,False,True,False
3190191655,3,1,2,33.33333333333333,1,1,0,100.0,2,0,2,0.0,,False,True,False
3190199793,1,1,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3271563692,1,1,0,100.0,1,0,1,0.0,0,0,0,0.0,,False,True,False
3271610326,18,3,15,16.666666666666664,0,0,0,0.0,0,0,0,0.0,,False,True,False
3218565614,4,3,1,75.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3209288102,2,2,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3209290574,8,2,6,25.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3209291492,1,1,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3209314145,2,2,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3209322937,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3209343376,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3209371330,5,1,4,20.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
3209432582,15,8,7,53.333333333333336,1,1,0,100.0,8,8,0,100.0,,False,True,False
3209491770,5,4,1,80.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3204875895,3,3,0,100.0,1,0,1,0.0,0,0,0,0.0,,False,True,False
3204881684,1,1,0,100.0,1,1,0,100.0,2,1,1,50.0,,False,True,False
3204912670,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3248492032,7,6,1,85.71428571428571,2,2,0,100.0,2,2,0,100.0,,False,True,False
3225238655,3,2,1,66.66666666666666,1,1,0,100.0,0,0,0,0.0,,False,True,False
3225248831,17,3,14,17.647058823529413,8,1,7,12.5,13,13,0,100.0,,False,True,False
3225261494,8,7,1,87.5,1,1,0,100.0,0,0,0,0.0,,False,True,False
3225283010,11,8,3,72.72727272727273,1,1,0,100.0,5,5,0,100.0,,False,True,False
3225283637,10,10,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3225320658,2,2,0,100.0,0,0,0,0.0,1,0,1,0.0,,True,True,False
3225326084,4,4,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3220550394,2,2,0,100.0,6,6,0,100.0,0,0,0,0.0,,False,True,False
3220628275,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3220669047,2,1,1,50.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3220673790,1,1,0,100.0,2,1,1,50.0,2,1,1,50.0,,False,True,False
3219767151,4,4,0,100.0,4,4,0,100.0,0,0,0,0.0,,False,True,False
3219824519,2,2,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3219850150,1,1,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3219981823,2,1,1,50.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3220047065,2,2,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3220050539,3,3,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3196026519,3,2,1,66.66666666666666,0,0,0,0.0,0,0,0,0.0,,False,True,False
3196037358,2,2,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3196060439,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3196065858,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3196071489,4,4,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3196117219,4,1,3,25.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3196134117,6,4,2,66.66666666666666,0,0,0,0.0,0,0,0,0.0,,False,True,False
3196172924,1,1,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3196178571,1,1,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3196185735,6,2,4,33.33333333333333,2,2,0,100.0,0,0,0,0.0,,False,True,False
3196190395,2,1,1,50.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3196192171,1,1,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3196193660,1,1,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3196239177,1,1,0,100.0,3,3,0,100.0,1,0,1,0.0,,False,True,False
3196281861,14,1,13,7.142857142857142,0,0,0,0.0,0,0,0,0.0,,False,True,False
3265312287,15,1,14,6.666666666666667,0,0,0,0.0,0,0,0,0.0,,False,True,False
3163338377,6,1,5,16.666666666666664,2,2,0,100.0,16,0,16,0.0,,False,True,False
3163420266,4,4,0,100.0,2,2,0,100.0,1,0,1,0.0,,False,True,False
3163448583,2,2,0,100.0,1,0,1,0.0,2,0,2,0.0,,False,True,False
3163701771,5,0,5,0.0,3,1,2,33.33333333333333,9,1,8,11.11111111111111,,False,True,False
3163704165,1,1,0,100.0,2,1,1,50.0,2,0,2,0.0,,False,True,False
3163875884,3,3,0,100.0,1,1,0,100.0,1,0,1,0.0,,False,True,False
3164245658,2,1,1,50.0,2,1,1,50.0,0,0,0,0.0,,False,True,False
3164279377,1,1,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3164364090,5,1,4,20.0,1,1,0,100.0,2,0,2,0.0,,False,True,False
3164425036,5,4,1,80.0,3,2,1,66.66666666666666,0,0,0,0.0,,False,True,False
3164490154,5,4,1,80.0,1,0,1,0.0,2,0,2,0.0,,False,True,False
3164618584,2,1,1,50.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3164641128,1,1,0,100.0,0,0,0,0.0,1,1,0,100.0,,True,True,False
3231729538,4,1,3,25.0,0,0,0,0.0,1,0,1,0.0,,False,True,False
3232086545,9,5,4,55.55555555555556,3,2,1,66.66666666666666,7,5,2,71.42857142857143,,False,True,False
3154906347,1,1,0,100.0,3,1,2,33.33333333333333,2,0,2,0.0,,False,True,False
3154921524,6,1,5,16.666666666666664,5,0,5,0.0,4,0,4,0.0,,False,True,False
3154952530,4,3,1,75.0,2,1,1,50.0,3,1,2,33.33333333333333,,False,True,False
3155182285,5,1,4,20.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3155686734,5,4,1,80.0,2,2,0,100.0,1,0,1,0.0,,False,True,False
3155923412,30,0,30,0.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3156267045,2,2,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3156345426,4,3,1,75.0,2,2,0,100.0,2,0,2,0.0,,False,True,False
3157604909,4,2,2,50.0,2,2,0,100.0,2,0,2,0.0,,False,True,False
3157773779,2,2,0,100.0,2,1,1,50.0,1,0,1,0.0,,False,True,False
3157811236,7,2,5,28.57142857142857,2,2,0,100.0,2,0,2,0.0,,False,True,False
3158034133,2,2,0,100.0,1,0,1,0.0,1,0,1,0.0,,False,True,False
3158063573,1,1,0,100.0,0,0,0,0.0,1,0,1,0.0,,False,True,False
3158064373,2,1,1,50.0,0,0,0,0.0,0,0,0,0.0,,True,True,False
3158079001,22,1,21,4.545454545454546,1,0,1,0.0,1,0,1,0.0,,False,True,False
3158207987,4,4,0,100.0,2,2,0,100.0,1,0,1,0.0,,False,True,False
3158240827,1,1,0,100.0,3,1,2,33.33333333333333,2,0,2,0.0,,False,True,False
3158347305,2,2,0,100.0,1,1,0,100.0,2,0,2,0.0,,False,True,False
3158500047,14,14,0,100.0,2,1,1,50.0,1,0,1,0.0,,False,True,False
3158500341,1,1,0,100.0,1,1,0,100.0,1,0,1,0.0,,False,True,False
3158599292,7,1,6,14.285714285714285,2,1,1,50.0,2,0,2,0.0,,False,True,False
3158760801,2,1,1,50.0,2,1,1,50.0,1,0,1,0.0,,False,True,False
3158805389,5,3,2,60.0,7,1,6,14.285714285714285,3,1,2,33.33333333333333,,False,True,False
3159511012,30,24,6,80.0,1,1,0,100.0,3,3,0,100.0,,False,True,False
3159821039,6,1,5,16.666666666666664,3,2,1,66.66666666666666,4,4,0,100.0,,False,True,False
3240310398,2,2,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3240350831,6,6,0,100.0,2,0,2,0.0,1,1,0,100.0,,False,True,False
3210656212,1,1,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3210679359,8,4,4,50.0,6,6,0,100.0,0,0,0,0.0,,False,True,False
3210760092,2,1,1,50.0,1,0,1,0.0,17,14,3,82.35294117647058,,False,True,False
3217261924,6,5,1,83.33333333333334,3,1,2,33.33333333333333,1,0,1,0.0,,False,True,False
3217333196,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3217339959,1,1,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3217417909,2,2,0,100.0,2,2,0,100.0,0,0,0,0.0,,False,True,False
3190215005,2,1,1,50.0,1,1,0,100.0,1,0,1,0.0,,False,True,False
3190247421,5,2,3,40.0,1,1,0,100.0,4,4,0,100.0,,False,True,False
3190348430,10,2,8,20.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3190393624,4,3,1,75.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3190398427,1,1,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3190507423,2,2,0,100.0,1,0,1,0.0,2,1,1,50.0,,True,True,False
3206984257,7,1,6,14.285714285714285,2,1,1,50.0,0,0,0,0.0,,False,True,False
3207042909,4,1,3,25.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3207044337,4,1,3,25.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3207062310,4,2,2,50.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3207062392,5,1,4,20.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3207062741,4,1,3,25.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3207064931,1,1,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3207069168,5,1,4,20.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3207071991,4,2,2,50.0,2,2,0,100.0,1,1,0,100.0,,False,True,False
3207082361,2,1,1,50.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3245572582,2,2,0,100.0,3,3,0,100.0,0,0,0,0.0,,False,True,False
3205824852,2,2,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3205835339,5,1,4,20.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3205873874,11,3,8,27.27272727272727,7,7,0,100.0,3,3,0,100.0,,False,True,False
3205879151,7,1,6,14.285714285714285,1,1,0,100.0,0,0,0,0.0,,False,True,False
3205929880,4,2,2,50.0,3,3,0,100.0,1,1,0,100.0,,False,True,False
3221264944,2,2,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3221266230,13,13,0,100.0,2,0,2,0.0,0,0,0,0.0,,False,True,False
3221268105,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3221268375,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3221278458,8,6,2,75.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3221311288,1,1,0,100.0,0,0,0,0.0,1,1,0,100.0,,False,True,False
3221411520,3,2,1,66.66666666666666,2,2,0,100.0,1,1,0,100.0,,False,True,False
3221420026,1,1,0,100.0,2,1,1,50.0,1,1,0,100.0,,False,True,False
3172928859,4,4,0,100.0,3,3,0,100.0,2,2,0,100.0,,False,True,False
3172940339,1,1,0,100.0,2,2,0,100.0,2,2,0,100.0,,False,True,False
3173092842,7,6,1,85.71428571428571,3,2,1,66.66666666666666,1,1,0,100.0,,False,True,False
3173164296,3,1,2,33.33333333333333,6,4,2,66.66666666666666,1,0,1,0.0,,False,True,False
3173323784,2,1,1,50.0,4,2,2,50.0,7,7,0,100.0,,False,True,False
3173483731,1,1,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3173484699,2,2,0,100.0,1,1,0,100.0,1,1,0,100.0,,False,True,False
3173685747,2,1,1,50.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3173744299,2,1,1,50.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3173843128,3,3,0,100.0,0,0,0,0.0,1,0,1,0.0,,False,True,False
3174428525,14,8,6,57.14285714285714,2,2,0,100.0,1,0,1,0.0,,False,True,False
3174546403,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3174571388,3,3,0,100.0,0,0,0,0.0,1,0,1,0.0,,False,True,False
3174572670,3,1,2,33.33333333333333,6,3,3,50.0,3,2,1,66.66666666666666,,False,True,False
3174608575,1,1,0,100.0,2,1,1,50.0,0,0,0,0.0,,False,True,False
3174634284,4,2,2,50.0,4,1,3,25.0,1,0,1,0.0,,False,True,False
3174654401,5,3,2,60.0,0,0,0,0.0,1,0,1,0.0,,False,True,False
3175021303,1,1,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3175034433,4,3,1,75.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3194507284,3,3,0,100.0,3,2,1,66.66666666666666,0,0,0,0.0,,False,True,False
3194511305,30,8,22,26.666666666666668,2,0,2,0.0,3,0,3,0.0,,False,True,False
3194590175,1,1,0,100.0,5,5,0,100.0,2,1,1,50.0,,False,True,False
3194615771,3,3,0,100.0,0,0,0,0.0,0,0,0,0.0,,False,True,False
3194631752,3,1,2,33.33333333333333,5,5,0,100.0,3,2,1,66.66666666666666,,False,True,False
3264936543,2,2,0,100.0,3,3,0,100.0,0,0,0,0.0,,False,True,False
3264944925,30,30,0,100.0,1,1,0,100.0,0,0,0,0.0,,False,True,False
3230400465,2,2,0,100.0,1,1,0,100.0,1,0,1,0.0,,False,True,False
